Unnamed: 0,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_color,ring_number,ring_type,spore_print_color,population,habitat
3231,poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,solitary,paths
609,edible,flat,fibrous,gray,no,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,white,one,pendant,black,several,urban
7466,poisonous,knobbed,scaly,red,no,fishy,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
1940,edible,convex,scaly,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,black,several,woods
109,edible,convex,smooth,yellow,yes,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,numerous,meadows
5655,poisonous,flat,smooth,buff,yes,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,white,one,pendant,chocolate,several,grasses
8001,edible,convex,scaly,brown,no,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,white,two,pendant,white,solitary,paths
3907,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown,white,one,large,chocolate,several,paths
3000,edible,convex,scaly,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,black,several,woods
2633,edible,flat,scaly,gray,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,brown,several,woods
627,edible,sunken,fibrous,gray,no,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,white,one,pendant,black,solitary,urban
2308,edible,convex,scaly,red,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,black,solitary,woods
7529,edible,bell,smooth,gray,no,none,free,crowded,broad,pink,enlarging,none,silky,smooth,white,white,white,two,pendant,white,numerous,grasses
4092,edible,flat,scaly,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,solitary,woods
2993,edible,flat,fibrous,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,brown,solitary,woods
2457,edible,convex,fibrous,gray,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
5545,poisonous,flat,smooth,white,yes,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,white,one,pendant,chocolate,several,urban
4447,poisonous,flat,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,white,one,large,chocolate,solitary,paths
1506,poisonous,flat,smooth,brown,yes,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,white,one,pendant,black,scattered,urban
918,edible,flat,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,white,one,evanescent,brown,abundant,grasses
2222,edible,convex,scaly,red,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
12,edible,bell,smooth,yellow,yes,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,grasses
6664,poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,none,smooth,smooth,pink,pink,white,one,evanescent,white,several,woods
7713,poisonous,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,none,smooth,smooth,white,white,white,one,evanescent,white,several,leaves
3840,poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown,white,one,large,chocolate,several,paths
1548,edible,convex,scaly,yellow,yes,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,solitary,grasses
7739,poisonous,knobbed,scaly,yellow,no,none,free,crowded,narrow,white,enlarging,club,scaly,scaly,yellow,yellow,yellow,one,evanescent,white,clustered,leaves
1475,edible,flat,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,brown,scattered,grasses
2092,edible,bell,smooth,white,yes,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,meadows
1982,edible,convex,scaly,white,yes,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,numerous,meadows
2048,edible,convex,scaly,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,gray,white,one,pendant,black,several,woods
7575,poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,none,silky,smooth,white,white,white,one,evanescent,white,several,paths
5987,poisonous,flat,smooth,gray,yes,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
1470,edible,convex,scaly,red,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,brown,solitary,woods
486,edible,convex,scaly,white,yes,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,meadows
5298,poisonous,flat,smooth,white,yes,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
1807,edible,convex,fibrous,gray,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,brown,solitary,woods
3429,edible,flat,scaly,brown,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,black,solitary,woods
797,edible,convex,smooth,white,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,black,scattered,grasses
5651,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,white,one,large,chocolate,solitary,paths
6496,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,none,silky,silky,white,pink,white,one,evanescent,white,several,woods
938,edible,flat,smooth,gray,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,black,abundant,grasses
2788,edible,flat,smooth,gray,no,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,white,one,evanescent,black,scattered,grasses
3167,edible,flat,scaly,red,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,brown,several,woods
5280,edible,knobbed,scaly,pink,yes,none,free,close,broad,white,enlarging,none,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
7715,poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,smooth,smooth,pink,pink,white,one,evanescent,white,several,leaves
5102,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,white,one,large,chocolate,solitary,woods
4945,edible,knobbed,smooth,pink,yes,none,free,close,broad,white,enlarging,none,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
7145,poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,white,white,white,one,evanescent,white,several,leaves
1201,edible,convex,smooth,yellow,yes,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,numerous,grasses
7555,edible,flat,smooth,brown,no,none,attached,close,broad,yellow,enlarging,none,smooth,smooth,orange,orange,orange,one,pendant,buff,clustered,leaves
2316,edible,convex,scaly,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,black,several,woods
4395,poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,brown,white,one,large,chocolate,solitary,paths
4985,poisonous,flat,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,several,grasses
5317,poisonous,bell,scaly,white,yes,none,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5213,poisonous,convex,smooth,gray,yes,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,chocolate,several,urban
4152,poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,white,one,large,chocolate,several,grasses
2523,edible,convex,scaly,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,black,solitary,woods
4988,poisonous,convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,white,one,large,chocolate,solitary,paths
4766,poisonous,convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff,white,one,large,chocolate,solitary,woods
697,poisonous,convex,scaly,brown,yes,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,white,one,pendant,black,several,grasses
1231,poisonous,flat,scaly,white,yes,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,white,one,pendant,brown,scattered,grasses
7699,edible,bell,smooth,brown,no,none,attached,close,broad,orange,enlarging,none,smooth,smooth,orange,orange,orange,one,pendant,brown,several,leaves
60,edible,sunken,fibrous,gray,no,none,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,white,one,pendant,brown,several,urban
7371,poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,none,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
3918,poisonous,flat,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,several,grasses
3287,edible,flat,scaly,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,brown,solitary,woods
4738,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,solitary,paths
3400,poisonous,convex,smooth,gray,no,creosote,free,close,narrow,brown,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,black,scattered,woods
1181,edible,convex,scaly,yellow,yes,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,solitary,grasses
2944,edible,convex,scaly,brown,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,white,one,pendant,black,several,woods
5086,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,white,one,large,chocolate,solitary,grasses
2550,edible,convex,scaly,brown,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,black,several,woods
2894,edible,flat,fibrous,gray,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,black,several,woods
6712,poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,pink,white,white,one,evanescent,white,several,paths
4990,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,several,woods
3620,edible,flat,fibrous,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,solitary,woods
3414,edible,flat,fibrous,gray,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,brown,solitary,woods
5400,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,several,paths
5097,poisonous,bell,scaly,pink,yes,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,white,two,pendant,green,several,grasses
2868,edible,convex,scaly,gray,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,brown,solitary,woods
7851,poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,none,silky,smooth,pink,white,white,one,evanescent,white,several,woods
5154,poisonous,convex,scaly,brown,no,none,free,close,narrow,white,enlarging,none,silky,scaly,white,yellow,white,one,evanescent,white,several,woods
7201,poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,woods
4650,poisonous,convex,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,white,one,large,chocolate,solitary,grasses
298,edible,flat,smooth,yellow,yes,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
7762,edible,convex,smooth,brown,no,none,attached,close,broad,orange,enlarging,none,smooth,smooth,orange,orange,orange,one,pendant,yellow,several,leaves
6727,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,none,silky,silky,white,white,white,one,evanescent,white,several,leaves
4751,poisonous,convex,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,white,one,large,chocolate,several,woods
4694,poisonous,convex,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,white,one,large,chocolate,several,paths
7158,edible,bell,smooth,gray,no,none,free,crowded,broad,gray,enlarging,none,smooth,silky,white,white,white,two,pendant,white,numerous,grasses
4136,poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,solitary,woods
1977,edible,convex,fibrous,gray,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,brown,solitary,woods
3427,edible,flat,scaly,gray,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,brown,solitary,woods
5677,poisonous,convex,smooth,white,yes,foul,free,close,broad,white,tapering,bulbous,fibrous,fibrous,white,white,white,one,pendant,chocolate,several,grasses
1837,edible,flat,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,white,one,evanescent,brown,scattered,grasses
252,edible,sunken,fibrous,brown,no,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,white,one,pendant,brown,several,urban
7361,edible,knobbed,fibrous,gray,no,none,free,crowded,broad,white,enlarging,none,smooth,smooth,white,white,white,two,pendant,white,scattered,grasses
1060,edible,flat,smooth,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,brown,abundant,grasses
6562,poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,none,silky,smooth,white,white,white,one,evanescent,white,several,woods
6736,poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,none,silky,silky,pink,pink,white,one,evanescent,white,several,woods
5739,poisonous,flat,smooth,buff,yes,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,urban
1752,edible,convex,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,white,one,evanescent,brown,scattered,grasses
5900,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,pink,white,white,one,evanescent,white,several,leaves
6030,poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,white,white,white,one,evanescent,white,several,paths
4543,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,white,one,large,chocolate,several,woods
5478,poisonous,flat,smooth,gray,yes,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
4441,poisonous,convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,white,one,large,chocolate,several,grasses
7711,poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
5796,poisonous,flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,several,paths
6302,poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,pink,pink,white,one,evanescent,white,several,leaves
6367,poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,none,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
